timestamp,side,next_open_raw,entry_after_slippage,stop_loss_pct,tp1_pct,tp2_pct,stop_price,tp1_price,tp2_price,stop_distance,tp1_distance,tp2_distance,is_valid
2022-04-04 16:15:00+00:00,LONG,45730.7,45739.846139999994,1.0,2.0,4.0,45282.447678599994,46654.643062799994,47569.439985599995,457.3984614000001,914.7969228000002,1829.5938456000003,True
2022-04-05 19:30:00+00:00,LONG,45957.7,45966.89154,1.0,2.0,4.0,45507.2226246,46886.2293708,47805.567201599995,459.6689153999978,919.3378308000028,1838.6756615999984,True
2022-04-07 15:45:00+00:00,LONG,43305.0,43313.661,1.0,2.0,4.0,42880.52439,44179.93422,45046.20744,433.1366100000014,866.2732200000028,1732.5464399999983,True
2022-04-09 07:45:00+00:00,LONG,42466.4,42474.893280000004,1.0,2.0,4.0,42050.1443472,43324.391145600006,44173.88901120001,424.74893280000106,849.4978656000021,1698.9957312000042,True
2022-04-09 08:30:00+00:00,LONG,42457.6,42466.091519999994,1.0,2.0,4.0,42041.43060479999,43315.4133504,44164.735180799995,424.6609152000019,849.3218304000038,1698.6436608000004,True
2022-04-09 10:45:00+00:00,LONG,42467.9,42476.39358,1.0,2.0,4.0,42051.6296442,43325.92145160001,44175.4493232,424.7639358000015,849.527871600003,1699.0557431999987,True
2022-04-09 12:30:00+00:00,LONG,42474.8,42483.29496,1.0,2.0,4.0,42058.4620104,43332.9608592,44182.6267584,424.8329496000006,849.6658992000011,1699.3317984000023,True
2022-04-09 14:30:00+00:00,LONG,42415.5,42423.9831,1.0,2.0,4.0,41999.743269,43272.462761999996,44120.942424,424.23983099999896,848.4796619999979,1696.959324000003,True
2022-04-09 16:00:00+00:00,LONG,42279.0,42287.455799999996,1.0,2.0,4.0,41864.58124199999,43133.204915999995,43978.954031999994,422.87455800000316,845.749115999999,1691.498231999998,True
2022-04-09 19:15:00+00:00,LONG,42455.6,42464.09112,1.0,2.0,4.0,42039.45020879999,43313.3729424,44162.6547648,424.64091120000376,849.2818224000002,1698.5636448000005,True
2022-04-09 21:15:00+00:00,LONG,42448.5,42456.9897,1.0,2.0,4.0,42032.419803,43306.129494,44155.269288,424.5698970000012,849.1397940000024,1698.2795880000049,True
2022-04-09 23:30:00+00:00,LONG,42675.4,42683.93508,1.0,2.0,4.0,42257.0957292,43537.613781600005,44391.292483200006,426.83935080000083,853.6787016000017,1707.3574032000033,True
2022-04-10 06:30:00+00:00,LONG,42730.0,42738.546,1.0,2.0,4.0,42311.160540000004,43593.316920000005,44448.08784,427.3854599999977,854.7709200000027,1709.541839999998,True
2022-04-10 08:15:00+00:00,LONG,42676.6,42685.13532,1.0,2.0,4.0,42258.2839668,43538.8380264,44392.5407328,426.8513531999997,853.7027063999994,1707.4054127999989,True
2022-04-10 09:30:00+00:00,LONG,42567.7,42576.21354,1.0,2.0,4.0,42150.4514046,43427.7378108,44279.2620816,425.76213540000026,851.5242708000005,1703.048541600001,True
2022-04-10 13:00:00+00:00,LONG,42622.1,42630.62442,1.0,2.0,4.0,42204.3181758,43483.2369084,44335.849396800004,426.30624420000095,852.6124884000019,1705.2249768000038,True
2022-04-10 13:45:00+00:00,LONG,42556.5,42565.0113,1.0,2.0,4.0,42139.361186999995,43416.311526,44267.611752,425.65011300000333,851.3002259999994,1702.6004519999988,True
2022-04-10 15:30:00+00:00,LONG,42734.6,42743.14692,1.0,2.0,4.0,42315.7154508,43598.0098584,44452.8727968,427.4314691999971,854.8629384000014,1709.7258768000029,True
2022-04-10 16:30:00+00:00,LONG,42754.7,42763.25094,1.0,2.0,4.0,42335.6184306,43618.5159588,44473.7809776,427.6325093999985,855.2650188000043,1710.5300376000014,True
2022-04-29 17:00:00+00:00,LONG,38583.4,38591.11668,1.0,2.0,4.0,38205.2055132,39362.9390136,40134.7613472,385.91116679999686,771.822333600001,1543.644667200002,True
2022-04-30 00:45:00+00:00,LONG,38619.8,38627.52396,1.0,2.0,4.0,38241.2487204,39400.0744392,40172.6249184,386.2752395999996,772.5504791999992,1545.1009583999985,True
2022-04-30 03:45:00+00:00,LONG,38641.4,38649.12828,1.0,2.0,4.0,38262.636997199996,39422.1108456,40195.093411199996,386.4912828000015,772.982565600003,1545.9651311999987,True
2022-04-30 04:45:00+00:00,LONG,38539.5,38547.2079,1.0,2.0,4.0,38161.735821,39318.152058,40089.096216000005,385.4720789999992,770.9441579999984,1541.8883160000041,True
2022-04-30 08:45:00+00:00,LONG,38561.3,38569.01226,1.0,2.0,4.0,38183.322137400006,39340.392505200005,40111.77275040001,385.69012259999727,771.3802452000018,1542.7604904000036,True
2022-04-30 09:45:00+00:00,LONG,38604.5,38612.2209,1.0,2.0,4.0,38226.098691,39384.465318,40156.709736000004,386.122209000001,772.244418000002,1544.488836000004,True
2022-04-30 11:15:00+00:00,LONG,38602.7,38610.42054,1.0,2.0,4.0,38224.3163346,39382.6289508,40154.8373616,386.10420539999905,772.2084107999981,1544.4168216000035,True
2022-04-30 13:15:00+00:00,LONG,38587.5,38595.2175,1.0,2.0,4.0,38209.265325,39367.121849999996,40139.0262,385.95217499999853,771.9043499999971,1543.8087000000014,True
2022-04-30 15:15:00+00:00,LONG,38451.6,38459.29032,1.0,2.0,4.0,38074.6974168,39228.4761264,39997.6619328,384.59290319999855,769.1858063999971,1538.3716128000015,True
2022-04-30 18:00:00+00:00,LONG,38268.2,38275.853639999994,1.0,2.0,4.0,37893.0951036,39041.370712799995,39806.887785599996,382.75853639999696,765.5170728000012,1531.0341456000024,True
2022-04-30 19:00:00+00:00,LONG,38337.6,38345.26752,1.0,2.0,4.0,37961.8148448,39112.172870400005,39879.0782208,383.452675200002,766.905350400004,1533.8107008000006,True
2022-04-30 20:00:00+00:00,LONG,38391.8,38399.47836,1.0,2.0,4.0,38015.4835764,39167.4679272,39935.457494400005,383.9947835999992,767.9895671999984,1535.979134400004,True
2022-04-30 21:15:00+00:00,LONG,38309.9,38317.56198,1.0,2.0,4.0,37934.3863602,39083.9132196,39850.2644592,383.1756198000003,766.3512396000006,1532.702479200001,True
2022-04-30 22:30:00+00:00,LONG,38349.9,38357.56998,1.0,2.0,4.0,37973.9942802,39124.7213796,39891.8727792,383.5756997999997,767.1513995999994,1534.3027991999988,True
2022-05-08 22:15:00+00:00,LONG,34149.4,34156.22988,1.0,2.0,4.0,33814.667581199996,34839.3544776,35522.4790752,341.5622988000032,683.1245975999991,1366.2491951999982,True
2022-05-08 23:45:00+00:00,LONG,34032.1,34038.90642,1.0,2.0,4.0,33698.5173558,34719.6845484,35400.4626768,340.38906419999694,680.7781284000012,1361.5562568000023,True
2022-05-10 22:15:00+00:00,LONG,30520.0,30526.104,1.0,2.0,4.0,30220.842959999998,31136.62608,31747.14816,305.26104000000123,610.5220799999988,1221.0441600000013,True
2022-05-11 07:45:00+00:00,LONG,30598.9,30605.019780000002,1.0,2.0,4.0,30298.969582200003,31217.120175600005,31829.220571200003,306.0501977999993,612.1003956000022,1224.2007912000008,True
2022-06-14 04:30:00+00:00,LONG,21924.1,21928.484819999998,1.0,2.0,4.0,21709.199971799997,22367.0545164,22805.624212799998,219.28484820000085,438.5696964000017,877.1393927999998,True
2022-06-14 07:30:00+00:00,LONG,22830.6,22835.166119999998,1.0,2.0,4.0,22606.8144588,23291.8694424,23748.5727648,228.3516611999985,456.7033224000006,913.4066448000012,True
2022-06-14 10:15:00+00:00,LONG,22495.4,22499.89908,1.0,2.0,4.0,22274.9000892,22949.8970616,23399.8950432,224.99899079999886,449.99798160000137,899.9959631999991,True
2022-06-14 12:00:00+00:00,LONG,21937.8,21942.18756,1.0,2.0,4.0,21722.765684399998,22381.0313112,22819.8750624,219.42187560000093,438.84375120000186,877.6875024000001,True
2022-06-14 13:45:00+00:00,LONG,22400.6,22405.08012,1.0,2.0,4.0,22181.0293188,22853.1817224,23301.2833248,224.0508011999991,448.10160240000187,896.2032048000001,True
2022-06-14 14:45:00+00:00,LONG,22498.7,22503.19974,1.0,2.0,4.0,22278.1677426,22953.2637348,23403.3277296,225.03199740000127,450.0639947999989,900.1279896000015,True
2022-06-14 15:45:00+00:00,LONG,22672.6,22677.13452,1.0,2.0,4.0,22450.3631748,23130.6772104,23584.2199008,226.7713451999989,453.54269040000145,907.0853807999993,True
2022-06-14 17:00:00+00:00,LONG,22558.5,22563.0117,1.0,2.0,4.0,22337.381583,23014.271934,23465.532168,225.6301170000006,451.2602340000012,902.5204680000024,True
2022-06-14 18:00:00+00:00,LONG,22420.0,22424.484,1.0,2.0,4.0,22200.23916,22872.97368,23321.46336,224.24483999999939,448.48967999999877,896.9793600000012,True
2022-06-14 19:15:00+00:00,LONG,22140.1,22144.528019999998,1.0,2.0,4.0,21923.082739799996,22587.418580399997,23030.3091408,221.44528020000143,442.89056039999923,885.7811208000021,True
2022-06-16 19:45:00+00:00,LONG,20862.2,20866.37244,1.0,2.0,4.0,20657.708715599998,21283.699888799998,21701.0273376,208.66372440000123,417.3274487999988,834.6548976000013,True
2022-06-16 20:00:00+00:00,LONG,20996.0,21000.1992,1.0,2.0,4.0,20790.197207999998,21420.203183999998,21840.207168,210.00199200000134,420.00398399999904,840.0079680000017,True
2022-06-16 21:00:00+00:00,LONG,20745.0,20749.149,1.0,2.0,4.0,20541.65751,21164.131980000002,21579.114960000003,207.49149000000034,414.9829800000007,829.9659600000014,True
2022-06-16 22:15:00+00:00,LONG,20586.0,20590.1172,1.0,2.0,4.0,20384.216028,21001.919544,21413.721888,205.90117200000168,411.8023439999997,823.6046879999994,True
2022-06-17 04:15:00+00:00,LONG,20495.1,20499.199019999996,1.0,2.0,4.0,20294.207029799996,20909.183000399997,21319.166980799997,204.99199020000015,409.9839804000003,819.9679608000006,True
2022-06-17 06:30:00+00:00,LONG,20853.5,20857.6707,1.0,2.0,4.0,20649.093993,21274.824114,21691.977528,208.57670700000017,417.15341400000034,834.3068280000007,True
2022-06-17 13:15:00+00:00,LONG,20614.6,20618.722919999997,1.0,2.0,4.0,20412.535690799996,21031.097378399998,21443.471836799996,206.18722920000073,412.37445840000146,824.7489167999993,True
2022-06-17 13:30:00+00:00,LONG,20840.2,20844.36804,1.0,2.0,4.0,20635.9243596,21261.2554008,21678.142761600004,208.44368039999972,416.88736079999944,833.7747216000025,True
2022-06-17 14:45:00+00:00,LONG,20535.0,20539.107,1.0,2.0,4.0,20333.71593,20949.88914,21360.671280000002,205.3910700000015,410.78213999999934,821.5642800000023,True
2022-06-17 16:00:00+00:00,LONG,20752.7,20756.85054,1.0,2.0,4.0,20549.2820346,21171.9875508,21587.1245616,207.56850539999868,415.137010800001,830.274021600002,True
2022-06-17 17:00:00+00:00,LONG,20648.1,20652.22962,1.0,2.0,4.0,20445.707323799998,21065.2742124,21478.318804799997,206.5222962000007,413.0445924000014,826.0891847999992,True
2022-06-17 18:00:00+00:00,LONG,20630.4,20634.52608,1.0,2.0,4.0,20428.1808192,21047.2166016,21459.9071232,206.3452608000007,412.6905216000014,825.3810431999991,True
2022-06-17 19:45:00+00:00,LONG,20506.6,20510.701319999996,1.0,2.0,4.0,20305.594306799998,20920.915346399997,21331.1293728,205.10701319999862,410.2140264000009,820.4280528000018,True
2022-06-17 22:45:00+00:00,LONG,20441.7,20445.78834,1.0,2.0,4.0,20241.3304566,20854.7041068,21263.6198736,204.45788339999854,408.9157668000007,817.8315336000014,True
2022-06-18 00:00:00+00:00,LONG,20608.3,20612.42166,1.0,2.0,4.0,20406.2974434,21024.670093200002,21436.9185264,206.1242166000011,412.2484332000022,824.4968664000007,True
2022-06-18 02:15:00+00:00,LONG,20469.9,20473.99398,1.0,2.0,4.0,20269.254040199998,20883.4738596,21292.9537392,204.7399398000016,409.47987959999955,818.9597591999991,True
2022-06-18 03:00:00+00:00,LONG,20413.5,20417.5827,1.0,2.0,4.0,20213.406873,20825.934354,21234.286008,204.17582699999912,408.3516540000019,816.7033080000001,True
2022-06-18 04:00:00+00:00,LONG,20432.7,20436.78654,1.0,2.0,4.0,20232.4186746,20845.5222708,21254.258001600003,204.36786539999957,408.73573079999915,817.4714616000019,True
2022-06-18 05:15:00+00:00,LONG,20428.8,20432.885759999997,1.0,2.0,4.0,20228.556902399996,20841.543475199996,21250.2011904,204.32885760000136,408.6577151999991,817.3154304000018,True
2022-06-18 06:00:00+00:00,LONG,20437.6,20441.68752,1.0,2.0,4.0,20237.2706448,20850.5212704,21259.3550208,204.4168752000005,408.833750400001,817.667500800002,True
2022-06-28 02:15:00+00:00,LONG,20586.6,20590.71732,1.0,2.0,4.0,20384.8101468,21002.5316664,21414.3460128,205.90717320000113,411.8143463999986,823.6286928000009,True
2022-06-28 16:15:00+00:00,LONG,20685.4,20689.537080000002,1.0,2.0,4.0,20482.6417092,21103.327821600004,21517.1185632,206.89537080000082,413.79074160000164,827.5814831999996,True
2022-07-03 13:00:00+00:00,LONG,19040.4,19044.20808,1.0,2.0,4.0,18853.7659992,19425.0922416,19805.976403200002,190.44208079999953,380.88416159999906,761.7683232000018,True
2022-07-03 13:45:00+00:00,LONG,18969.1,18972.893819999998,1.0,2.0,4.0,18783.164881799996,19352.351696399997,19731.809572799997,189.72893820000172,379.4578763999998,758.9157527999996,True
2022-07-03 16:15:00+00:00,LONG,19085.1,19088.917019999997,1.0,2.0,4.0,18898.027849799997,19470.695360399997,19852.473700799997,190.88917020000008,381.77834040000016,763.5566808000003,True
2022-07-08 13:00:00+00:00,LONG,21360.6,21364.872119999996,1.0,2.0,4.0,21151.223398799997,21792.169562399995,22219.467004799997,213.64872119999927,427.29744239999854,854.5948848000007,True
2022-07-11 11:00:00+00:00,LONG,20551.3,20555.41026,1.0,2.0,4.0,20349.8561574,20966.518465200003,21377.6266704,205.55410259999917,411.108205200002,822.2164104000003,True
2022-07-11 12:15:00+00:00,LONG,20498.0,20502.099599999998,1.0,2.0,4.0,20297.078604,20912.141591999996,21322.183584,205.0209959999993,410.0419919999986,820.0839840000008,True
2022-07-11 14:00:00+00:00,LONG,20417.1,20421.183419999998,1.0,2.0,4.0,20216.971585799998,20829.607088399996,21238.0307568,204.21183419999943,408.42366839999886,816.8473368000014,True
2022-07-11 15:15:00+00:00,LONG,20386.2,20390.27724,1.0,2.0,4.0,20186.3744676,20798.0827848,21205.8883296,203.90277240000069,407.80554480000137,815.6110895999991,True
2022-07-11 17:00:00+00:00,LONG,20532.6,20536.70652,1.0,2.0,4.0,20331.3394548,20947.4406504,21358.1747808,205.36706520000007,410.73413040000014,821.4682608000003,True
2022-07-11 18:30:00+00:00,LONG,20653.6,20657.73072,1.0,2.0,4.0,20451.1534128,21070.8853344,21484.0399488,206.5773072000011,413.1546144000022,826.3092288000007,True
2022-07-11 19:30:00+00:00,LONG,20496.4,20500.49928,1.0,2.0,4.0,20295.4942872,20910.5092656,21320.5192512,205.00499280000076,410.0099856000015,820.0199711999994,True
2022-07-13 16:30:00+00:00,LONG,19463.2,19467.09264,1.0,2.0,4.0,19272.421713599997,19856.4344928,20245.7763456,194.67092640000192,389.3418528000002,778.6837056000004,True
2022-07-22 04:45:00+00:00,LONG,22963.3,22967.892659999998,1.0,2.0,4.0,22738.213733399996,23427.250513199997,23886.6083664,229.67892660000143,459.3578531999992,918.7157064000021,True
2022-07-23 09:15:00+00:00,LONG,22658.0,22662.5316,1.0,2.0,4.0,22435.906283999997,23115.782231999998,23569.032864,226.62531600000148,453.2506319999993,906.5012640000023,True
2022-07-25 22:45:00+00:00,LONG,21647.4,21651.72948,1.0,2.0,4.0,21435.212185200002,22084.7640696,22517.7986592,216.51729479999995,433.0345895999999,866.0691791999998,True
2022-07-26 19:15:00+00:00,LONG,20872.9,20877.07458,1.0,2.0,4.0,20668.3038342,21294.6160716,21712.157563200002,208.77074580000044,417.5414916000009,835.0829832000018,True
2022-07-26 20:15:00+00:00,LONG,20892.4,20896.57848,1.0,2.0,4.0,20687.6126952,21314.5100496,21732.441619200003,208.9657847999988,417.93156960000124,835.8631392000025,True
2022-07-26 21:45:00+00:00,LONG,20935.4,20939.58708,1.0,2.0,4.0,20730.191209200002,21358.378821600003,21777.1705632,209.3958707999991,418.79174160000184,837.5834832,True
2022-07-31 18:45:00+00:00,LONG,23742.1,23746.84842,1.0,2.0,4.0,23509.3799358,24221.7853884,24696.7223568,237.46848419999878,474.9369684000012,949.8739368000024,True
2022-08-01 22:15:00+00:00,LONG,22975.5,22980.0951,1.0,2.0,4.0,22750.294148999998,23439.697002,23899.298904,229.80095100000108,459.60190200000216,919.2038040000007,True
2022-08-02 13:00:00+00:00,LONG,22824.2,22828.76484,1.0,2.0,4.0,22600.4771916,23285.3401368,23741.9154336,228.28764840000076,456.5752968000015,913.1505935999994,True
2022-08-02 14:15:00+00:00,LONG,23077.9,23082.51558,1.0,2.0,4.0,22851.6904242,23544.1658916,24005.8162032,230.82515580000108,461.65031160000217,923.3006232000007,True
2022-08-02 15:30:00+00:00,LONG,22952.9,22957.49058,1.0,2.0,4.0,22727.9156742,23416.6403916,23875.790203200002,229.57490580000012,459.14981160000025,918.2996232000005,True
2022-08-02 19:15:00+00:00,LONG,23063.1,23067.71262,1.0,2.0,4.0,22837.0354938,23529.0668724,23990.4211248,230.6771262000002,461.3542524000004,922.7085048000008,True
2022-08-02 20:15:00+00:00,LONG,23030.0,23034.606,1.0,2.0,4.0,22804.25994,23495.29812,23955.99024,230.34605999999985,460.6921199999997,921.3842399999994,True
2022-08-02 21:30:00+00:00,LONG,23026.7,23031.30534,1.0,2.0,4.0,22800.992286599998,23491.9314468,23952.5575536,230.31305340000108,460.62610680000216,921.2522136000007,True
2022-08-03 05:15:00+00:00,LONG,22862.2,22866.77244,1.0,2.0,4.0,22638.104715600002,23324.1078888,23781.4433376,228.6677243999984,457.33544880000045,914.6708976000009,True
2022-08-04 17:00:00+00:00,LONG,22585.0,22589.517,1.0,2.0,4.0,22363.62183,23041.30734,23493.09768,225.89516999999978,451.79033999999956,903.5806799999991,True
2022-08-04 23:45:00+00:00,LONG,22608.9,22613.42178,1.0,2.0,4.0,22387.2875622,23065.6902156,23517.958651200002,226.13421780000135,452.26843559999907,904.5368712000018,True
2022-08-05 01:00:00+00:00,LONG,22651.9,22656.43038,1.0,2.0,4.0,22429.8660762,23109.5589876,23562.6875952,226.56430380000165,453.12860759999967,906.2572151999993,True
2022-08-18 00:30:00+00:00,LONG,23448.2,23452.88964,1.0,2.0,4.0,23218.360743600002,23921.947432800003,24391.0052256,234.5288963999992,469.05779280000206,938.1155856000005,True
2022-08-18 07:15:00+00:00,LONG,23419.8,23424.483959999998,1.0,2.0,4.0,23190.239120399998,23892.973639199998,24361.463318399998,234.24483959999998,468.48967919999996,936.9793583999999,True
2022-08-18 17:00:00+00:00,LONG,23367.5,23372.1735,1.0,2.0,4.0,23138.451765,23839.616970000003,24307.06044,233.72173499999917,467.443470000002,934.8869400000003,True
2022-08-18 18:15:00+00:00,LONG,23279.8,23284.45596,1.0,2.0,4.0,23051.611400399997,23750.1450792,24215.8341984,232.84455960000196,465.6891192000003,931.3782384000006,True
2022-08-18 19:00:00+00:00,LONG,23360.0,23364.672,1.0,2.0,4.0,23131.025279999998,23831.96544,24299.25888,233.64672000000064,467.2934400000013,934.5868800000026,True
2022-08-18 20:15:00+00:00,LONG,23381.7,23386.37634,1.0,2.0,4.0,23152.5125766,23854.1038668,24321.8313936,233.8637634000006,467.7275268000012,935.4550536000024,True
2022-08-18 22:30:00+00:00,LONG,23366.0,23370.6732,1.0,2.0,4.0,23136.966468000002,23838.086664000002,24305.500128000003,233.70673199999874,467.4134640000011,934.8269280000022,True
2022-09-01 19:30:00+00:00,LONG,19813.8,19817.762759999998,1.0,2.0,4.0,19619.585132399996,20214.118015199998,20610.473270399998,198.17762760000187,396.3552552000001,792.7105104000002,True
2022-09-03 06:30:00+00:00,LONG,19874.9,19878.87498,1.0,2.0,4.0,19680.0862302,20276.4524796,20674.0299792,198.78874980000182,397.5774996,795.1549992,True
2022-09-03 23:45:00+00:00,LONG,19820.7,19824.66414,1.0,2.0,4.0,19626.4174986,20221.157422800003,20617.6507056,198.24664140000095,396.4932828000019,792.9865656000002,True
2022-09-04 01:30:00+00:00,LONG,19799.0,19802.9598,1.0,2.0,4.0,19604.930202,20199.018996000003,20595.078192,198.029598000001,396.059196000002,792.1183920000003,True
2022-09-04 02:15:00+00:00,LONG,19798.0,19801.9596,1.0,2.0,4.0,19603.940003999996,20197.998792,20594.037984,198.0195960000019,396.0391920000002,792.0783840000004,True
2022-09-04 03:30:00+00:00,LONG,19760.0,19763.952,1.0,2.0,4.0,19566.31248,20159.231040000002,20554.510080000004,197.63952000000063,395.27904000000126,790.5580800000025,True
2022-09-04 04:45:00+00:00,LONG,19794.4,19798.35888,1.0,2.0,4.0,19600.375291199998,20194.3260576,20590.2932352,197.9835888000016,395.96717759999956,791.9343551999991,True
2022-09-04 05:30:00+00:00,LONG,19780.5,19784.4561,1.0,2.0,4.0,19586.611538999998,20180.145222,20575.834344,197.8445610000017,395.68912199999977,791.3782439999995,True
2022-09-04 10:30:00+00:00,LONG,19785.9,19789.857180000003,1.0,2.0,4.0,19591.958608200002,20185.654323600003,20581.451467200004,197.89857180000035,395.7971436000007,791.5942872000014,True
2022-09-04 11:30:00+00:00,LONG,19758.4,19762.35168,1.0,2.0,4.0,19564.7281632,20157.5987136,20552.8457472,197.62351679999847,395.2470336000006,790.4940672000012,True
2022-09-04 14:15:00+00:00,LONG,19719.2,19723.14384,1.0,2.0,4.0,19525.9124016,20117.6067168,20512.0695936,197.23143840000193,394.46287680000023,788.9257536000005,True
2022-09-04 15:45:00+00:00,LONG,19781.6,19785.55632,1.0,2.0,4.0,19587.7007568,20181.2674464,20576.9785728,197.85556319999887,395.7111264000014,791.4222527999991,True
2022-09-04 18:15:00+00:00,LONG,19842.2,19846.16844,1.0,2.0,4.0,19647.7067556,20243.0918088,20640.015177600002,198.4616844000011,396.92336879999857,793.8467376000008,True
2022-09-04 22:30:00+00:00,LONG,19858.1,19862.07162,1.0,2.0,4.0,19663.4509038,20259.3130524,20656.5544848,198.62071619999915,397.24143240000194,794.4828648000002,True
2022-09-04 23:15:00+00:00,LONG,19913.8,19917.78276,1.0,2.0,4.0,19718.604932399998,20316.1384152,20714.4940704,199.17782760000046,398.3556552000009,796.7113104000018,True
2022-09-05 02:00:00+00:00,LONG,19839.1,19843.067819999997,1.0,2.0,4.0,19644.637141799998,20239.929176399997,20636.790532799998,198.4306781999985,396.86135640000066,793.7227128000013,True
2022-09-05 03:15:00+00:00,LONG,19860.0,19863.971999999998,1.0,2.0,4.0,19665.33228,20261.25144,20658.53088,198.63971999999922,397.27944000000207,794.5588800000005,True
2022-09-05 07:30:00+00:00,LONG,19730.5,19734.4461,1.0,2.0,4.0,19537.101639,20129.135022000002,20523.823944000003,197.3444610000006,394.6889220000012,789.3778440000024,True
2022-09-05 09:30:00+00:00,LONG,19755.8,19759.75116,1.0,2.0,4.0,19562.1536484,20154.9461832,20550.1412064,197.59751160000087,395.19502320000174,790.3900463999998,True
2022-09-05 13:45:00+00:00,LONG,19731.0,19734.9462,1.0,2.0,4.0,19537.596737999997,20129.645124,20524.344048,197.34946200000195,394.69892400000026,789.3978480000005,True
2022-09-05 15:00:00+00:00,LONG,19889.2,19893.17784,1.0,2.0,4.0,19694.2460616,20291.0413968,20688.904953600002,198.93177840000135,397.86355679999906,795.7271136000018,True
