open_time,open,high,low,close,volume
1677611700000,1639.99,1640.32,1623.00,1625.05,112099.949
1677612600000,1625.06,1630.68,1621.81,1627.47,73847.689
1677613500000,1627.47,1631.10,1626.66,1627.43,27677.405
1677614400000,1627.42,1631.49,1620.62,1630.29,67764.471
1677615300000,1630.30,1630.30,1625.03,1626.29,29736.870
1677616200000,1626.29,1630.26,1622.92,1629.90,49302.872
1677617100000,1629.89,1632.93,1626.68,1626.68,30218.675
1677618000000,1626.68,1626.98,1611.12,1614.18,141851.287
1677618900000,1614.18,1618.23,1612.39,1615.42,43211.079
1677619800000,1615.41,1615.55,1595.00,1602.51,223426.403
1677620700000,1602.52,1605.10,1597.49,1604.21,69774.763
1677621600000,1604.21,1609.99,1597.24,1609.90,68272.477
1677622500000,1609.90,1611.42,1607.03,1608.46,35022.081
1677623400000,1608.47,1613.08,1608.17,1613.00,28677.305
1677624300000,1613.00,1613.00,1609.06,1611.77,19513.562
1677625200000,1611.76,1611.76,1605.33,1607.71,56644.689
1677626100000,1607.71,1610.53,1605.42,1606.25,24012.862
1677627000000,1606.24,1608.93,1604.16,1605.87,30820.068
1677627900000,1605.88,1607.00,1602.01,1604.72,43490.231
1677628800000,1604.73,1605.37,1598.40,1604.40,66230.441
1677629700000,1604.41,1608.81,1604.29,1605.32,42930.907
1677630600000,1605.35,1610.49,1605.35,1606.15,33553.167
1677631500000,1606.15,1606.84,1593.03,1600.79,97607.551
1677632400000,1600.80,1605.99,1598.23,1605.91,34734.354
1677633300000,1605.91,1608.12,1603.95,1608.12,24412.574
1677634200000,1608.12,1615.04,1608.12,1611.56,60846.954
1677635100000,1611.56,1614.86,1610.71,1613.13,25986.870
1677636000000,1613.14,1614.45,1612.72,1614.22,17119.432
1677636900000,1614.22,1615.00,1612.80,1613.01,16877.836
1677637800000,1613.02,1617.40,1612.60,1616.16,36033.975
1677638700000,1616.23,1621.00,1616.23,1620.99,34376.911
1677639600000,1620.99,1629.99,1619.05,1628.22,99394.743
1677640500000,1628.23,1637.57,1628.23,1633.10,154186.599
1677641400000,1633.10,1639.99,1633.09,1639.00,57632.844
1677642300000,1639.00,1639.91,1634.00,1637.68,47635.056
1677643200000,1637.69,1638.96,1635.00,1635.01,28195.862
1677644100000,1635.00,1639.80,1635.00,1639.00,31782.028
1677645000000,1639.00,1644.83,1639.00,1640.10,59227.503
1677645900000,1640.11,1660.31,1640.10,1658.57,225844.906
1677646800000,1658.57,1661.53,1652.94,1653.01,85777.299
1677647700000,1653.01,1655.20,1647.89,1649.34,66157.812
1677648600000,1649.34,1651.64,1647.53,1649.15,28262.394
1677649500000,1649.15,1650.98,1647.92,1650.23,21229.735
1677650400000,1650.29,1654.21,1648.23,1651.44,31086.124
1677651300000,1651.43,1652.74,1649.74,1652.45,19202.290
1677652200000,1652.45,1655.76,1652.01,1655.29,37125.369
1677653100000,1655.29,1659.58,1653.85,1654.00,73374.730
1677654000000,1654.01,1654.68,1652.00,1654.00,38348.297
1677654900000,1654.00,1655.71,1651.67,1652.74,33853.833
1677655800000,1652.75,1654.39,1650.74,1652.32,18159.345
1677656700000,1652.37,1652.55,1649.46,1650.33,17762.787
1677657600000,1650.34,1655.21,1648.36,1653.93,40395.190
1677658500000,1653.93,1655.85,1651.72,1652.45,27883.623
1677659400000,1652.45,1655.17,1651.70,1653.30,18475.586
1677660300000,1653.30,1669.76,1652.34,1658.15,132264.335
1677661200000,1658.15,1660.55,1654.57,1658.29,45271.144
1677662100000,1658.29,1658.37,1652.22,1653.65,29228.819
1677663000000,1653.65,1654.61,1650.93,1651.55,27874.700
1677663900000,1651.56,1654.63,1650.74,1652.50,25196.393
1677664800000,1652.50,1653.13,1650.56,1652.68,20532.173
1677665700000,1652.69,1653.70,1650.38,1653.39,17230.180
1677666600000,1653.40,1655.49,1651.17,1654.79,19884.903
1677667500000,1654.80,1656.94,1653.29,1656.33,16727.544
1677668400000,1656.34,1656.41,1654.48,1654.90,14005.959
1677669300000,1654.90,1655.46,1652.70,1653.45,12929.381
1677670200000,1653.49,1655.24,1652.80,1654.90,11199.959
1677671100000,1654.89,1655.80,1653.35,1655.80,16126.581
1677672000000,1655.80,1656.65,1654.74,1654.99,16252.524
1677672900000,1655.00,1657.72,1654.34,1657.23,18421.565
1677673800000,1657.23,1658.70,1653.00,1653.25,37425.802
1677674700000,1653.25,1653.35,1650.50,1652.20,27824.220
1677675600000,1652.19,1652.81,1648.43,1650.00,47196.256
1677676500000,1650.01,1653.02,1648.57,1649.10,29819.644
1677677400000,1649.09,1652.59,1645.55,1649.14,71556.708
1677678300000,1649.14,1652.00,1648.25,1650.83,20768.447
1677679200000,1650.83,1652.49,1648.33,1651.23,23503.999
1677680100000,1651.22,1654.81,1649.79,1654.01,33554.239
1677681000000,1654.02,1660.66,1646.92,1655.59,120559.710
1677681900000,1655.60,1670.00,1651.67,1653.51,220045.261
1677682800000,1653.54,1658.93,1647.12,1653.09,168847.526
1677683700000,1653.09,1658.94,1649.06,1654.05,74186.456
1677684600000,1654.02,1660.75,1651.70,1658.61,56607.642
1677685500000,1658.61,1660.66,1654.53,1657.03,35959.375
1677686400000,1657.03,1657.29,1643.00,1646.48,106702.313
1677687300000,1646.48,1649.98,1641.05,1647.78,88534.248
1677688200000,1647.78,1657.32,1647.55,1654.91,61907.676
1677689100000,1654.91,1659.00,1654.47,1654.89,43896.955
1677690000000,1654.89,1659.23,1653.56,1656.89,34630.708
1677690900000,1656.88,1659.05,1654.90,1655.00,25953.362
1677691800000,1655.00,1658.80,1655.00,1658.32,18241.473
1677692700000,1658.32,1659.98,1655.15,1656.11,26843.921
1677693600000,1656.11,1657.34,1655.15,1656.15,14104.377
1677694500000,1656.14,1657.61,1651.09,1652.72,31738.109
1677695400000,1652.72,1656.43,1650.36,1652.38,22851.471
1677696300000,1652.37,1654.94,1651.84,1654.37,13112.080
1677697200000,1654.37,1654.54,1651.53,1653.82,18279.716
1677698100000,1653.82,1654.84,1652.33,1652.36,11500.139
1677699000000,1652.36,1652.37,1649.32,1651.48,24212.927
1677699900000,1651.48,1651.48,1630.11,1634.43,191768.155
1677700800000,1634.42,1641.00,1630.49,1639.12,80197.566
1677701700000,1639.11,1643.90,1637.22,1638.80,42100.997
1677702600000,1638.80,1642.34,1637.35,1641.90,27057.320
1677703500000,1641.91,1642.65,1640.04,1642.00,20428.889
1677704400000,1642.00,1642.06,1638.45,1641.34,19030.374
1677705300000,1641.34,1648.59,1640.90,1647.91,35362.009
1677706200000,1647.92,1658.71,1646.80,1655.29,84135.096
1677707100000,1655.28,1657.65,1652.85,1656.41,23541.683
1677708000000,1656.41,1658.00,1655.29,1655.32,20182.402
1677708900000,1655.33,1655.74,1647.01,1649.99,43411.124
1677709800000,1650.00,1655.16,1648.12,1654.43,24686.674
1677710700000,1654.43,1656.74,1652.64,1655.64,16899.706
1677711600000,1655.65,1656.67,1652.35,1654.29,27970.837
1677712500000,1654.35,1656.86,1652.51,1656.70,16439.301
1677713400000,1656.70,1663.81,1655.53,1661.86,54304.170
1677714300000,1661.87,1666.00,1661.78,1664.46,42720.225
1677715200000,1664.47,1667.83,1661.74,1662.64,59957.292
1677716100000,1662.65,1677.74,1661.00,1669.00,174989.881
1677717000000,1669.01,1670.41,1663.26,1664.26,51994.330
1677717900000,1664.27,1664.27,1657.57,1658.26,45294.471
1677718800000,1658.25,1660.58,1655.18,1658.50,43775.280
1677719700000,1658.50,1659.98,1651.20,1653.14,48683.151
1677720600000,1653.13,1655.51,1644.38,1646.16,94894.912
1677721500000,1646.15,1650.68,1643.77,1649.71,50022.320
1677722400000,1649.71,1651.45,1647.44,1649.30,39157.591
1677723300000,1649.31,1651.33,1646.41,1651.23,20331.628
1677724200000,1651.22,1652.00,1644.16,1645.54,45093.078
1677725100000,1645.54,1649.40,1644.44,1647.62,30494.994
1677726000000,1647.62,1648.84,1643.35,1648.48,36459.052
1677726900000,1648.47,1651.02,1647.03,1649.00,26488.558
1677727800000,1649.09,1649.62,1645.34,1648.08,21363.531
1677728700000,1648.07,1649.03,1645.52,1647.21,17651.545
1677729600000,1647.20,1647.66,1645.92,1647.63,14355.835
1677730500000,1647.63,1647.93,1645.40,1646.88,13422.119
1677731400000,1646.87,1649.55,1646.55,1649.54,19654.079
1677732300000,1649.54,1651.05,1649.00,1650.80,14541.970
1677733200000,1650.79,1651.03,1645.50,1646.00,18175.216
1677734100000,1646.00,1648.20,1646.00,1646.35,16416.664
1677735000000,1646.34,1647.26,1643.39,1645.51,20697.118
1677735900000,1645.50,1646.11,1641.00,1643.80,38037.546
1677736800000,1643.80,1644.80,1638.22,1642.54,65553.357
1677737700000,1642.54,1646.90,1640.78,1646.00,33075.726
1677738600000,1645.99,1646.76,1644.90,1646.27,14483.817
1677739500000,1646.26,1647.64,1644.25,1644.73,18193.324
1677740400000,1644.74,1645.83,1643.47,1645.21,18288.235
1677741300000,1645.21,1645.21,1639.32,1643.17,42938.210
1677742200000,1643.16,1644.33,1640.84,1643.96,23551.360
1677743100000,1643.96,1644.80,1642.77,1643.78,22757.800
1677744000000,1643.79,1644.23,1641.36,1643.89,24991.502
1677744900000,1643.88,1644.34,1641.74,1644.00,18968.023
1677745800000,1644.00,1647.92,1636.71,1647.23,92524.905
1677746700000,1647.24,1648.56,1644.40,1646.01,36426.266
1677747600000,1646.01,1646.64,1643.77,1645.36,20602.139
1677748500000,1645.37,1645.75,1642.32,1645.49,17987.932
1677749400000,1645.50,1647.20,1643.61,1645.50,17262.135
1677750300000,1645.50,1645.81,1640.19,1641.37,23009.550
1677751200000,1641.37,1642.41,1636.57,1639.84,52845.976
1677752100000,1639.84,1642.42,1639.00,1640.50,22466.365
1677753000000,1640.49,1642.41,1638.28,1641.20,18658.951
1677753900000,1641.20,1641.34,1637.00,1640.25,33939.853
1677754800000,1640.25,1642.40,1639.62,1640.10,20026.518
1677755700000,1640.10,1642.80,1640.10,1642.13,18494.635
1677756600000,1642.12,1644.32,1640.15,1642.52,27701.373
1677757500000,1642.53,1644.99,1641.57,1643.96,21398.363
1677758400000,1643.95,1644.70,1641.30,1642.10,22352.094
1677759300000,1642.11,1642.67,1635.55,1636.08,39700.822
1677760200000,1636.09,1640.25,1631.46,1634.66,94427.556
1677761100000,1634.65,1635.70,1631.50,1634.68,46115.797
1677762000000,1634.68,1636.20,1626.00,1628.29,108599.888
1677762900000,1628.29,1637.00,1626.47,1634.47,86199.512
1677763800000,1634.46,1637.47,1630.00,1634.37,73504.790
1677764700000,1634.36,1634.51,1625.33,1627.72,88953.430
1677765600000,1627.72,1630.85,1620.01,1623.61,130387.331
1677766500000,1623.60,1625.19,1617.83,1624.87,94800.699
1677767400000,1624.86,1628.88,1623.07,1624.02,80749.494
1677768300000,1624.03,1628.26,1620.49,1626.02,60778.907
1677769200000,1626.02,1631.40,1625.18,1628.01,71667.623
1677770100000,1628.00,1630.40,1621.88,1626.99,70142.316
1677771000000,1627.00,1629.80,1625.20,1625.65,39695.781
1677771900000,1625.65,1628.96,1624.25,1627.45,31057.009
1677772800000,1627.45,1628.62,1625.82,1626.72,32427.200
1677773700000,1626.72,1630.40,1625.80,1625.80,32013.243
1677774600000,1625.80,1627.50,1620.27,1623.83,42001.108
1677775500000,1623.83,1626.24,1622.38,1624.36,26658.944
1677776400000,1624.36,1625.59,1623.04,1623.08,22722.574
1677777300000,1623.08,1626.42,1621.00,1626.02,27970.564
1677778200000,1626.02,1628.53,1623.09,1623.35,29863.879
1677779100000,1623.35,1625.73,1621.79,1624.26,19081.537
1677780000000,1624.25,1625.83,1622.26,1625.83,20453.842
1677780900000,1625.82,1626.37,1623.89,1624.71,17563.824
1677781800000,1624.70,1635.69,1623.46,1631.61,86979.409
1677782700000,1631.61,1638.50,1629.44,1637.35,58439.729
1677783600000,1637.34,1646.72,1637.25,1638.71,147792.869
1677784500000,1638.72,1650.54,1637.50,1647.96,84554.218
1677785400000,1647.96,1651.78,1644.44,1647.92,63889.383
1677786300000,1647.93,1648.25,1645.70,1647.63,31927.455
1677787200000,1647.63,1650.88,1645.02,1648.16,36208.116
1677788100000,1648.16,1649.45,1646.09,1647.46,26342.480
1677789000000,1647.47,1649.83,1645.75,1648.05,37229.610
1677789900000,1648.05,1650.47,1641.40,1643.59,46366.612
1677790800000,1643.60,1645.35,1641.60,1644.70,25394.087
1677791700000,1644.70,1646.71,1641.80,1645.28,21575.367
1677792600000,1645.29,1645.29,1640.09,1641.69,21509.949
1677793500000,1641.68,1643.22,1639.42,1639.43,13445.624
1677794400000,1639.43,1643.64,1639.20,1643.64,11551.525
1677795300000,1643.64,1653.99,1643.48,1653.00,53002.732
1677796200000,1652.99,1657.76,1648.88,1650.51,53436.778
1677797100000,1650.52,1650.92,1647.32,1647.81,17367.366
1677798000000,1647.81,1650.25,1647.01,1648.19,18550.519
1677798900000,1648.19,1650.25,1644.10,1645.25,24155.580
1677799800000,1645.26,1649.42,1643.21,1647.65,24235.772
1677800700000,1647.65,1648.26,1645.60,1647.29,8194.946
1677801600000,1647.29,1648.78,1644.03,1644.54,16391.505
1677802500000,1644.53,1645.99,1642.23,1642.91,22460.961
1677803400000,1642.91,1647.32,1640.86,1642.12,29546.110
1677804300000,1642.11,1644.22,1642.11,1642.45,10596.709
1677805200000,1642.44,1642.91,1640.56,1641.50,15997.430
1677806100000,1641.51,1642.00,1596.00,1598.76,431220.263
1677807000000,1598.76,1598.90,1534.85,1556.34,648208.383
1677807900000,1556.34,1561.94,1540.68,1551.76,345786.662
1677808800000,1551.77,1564.35,1547.69,1562.51,185215.080
1677809700000,1562.51,1569.52,1561.41,1568.27,134396.556
1677810600000,1568.26,1568.62,1561.38,1563.44,80489.730
1677811500000,1563.45,1564.82,1562.26,1563.44,41272.399
1677812400000,1563.44,1563.44,1559.29,1560.96,58878.160
1677813300000,1560.95,1567.98,1560.04,1566.34,54633.958
1677814200000,1566.33,1566.67,1564.00,1565.43,29254.413
1677815100000,1565.43,1566.52,1562.34,1564.53,39983.762
1677816000000,1564.53,1566.22,1561.50,1566.22,52949.416
1677816900000,1566.22,1568.26,1565.77,1566.80,28420.461
1677817800000,1566.80,1569.12,1566.32,1568.21,36529.327
1677818700000,1568.21,1572.85,1567.71,1570.30,42315.953
1677819600000,1570.30,1576.00,1569.50,1570.92,84153.120
1677820500000,1570.92,1571.92,1568.00,1568.14,34583.670
1677821400000,1568.14,1569.77,1566.53,1567.68,27841.867
1677822300000,1567.69,1568.53,1565.56,1565.65,27766.313
1677823200000,1565.65,1568.48,1563.68,1566.53,27342.778
1677824100000,1566.54,1569.40,1563.21,1569.11,43998.384
1677825000000,1569.10,1569.67,1563.55,1566.34,44705.198
1677825900000,1566.34,1566.72,1563.71,1564.95,18784.285
1677826800000,1564.95,1564.97,1562.31,1564.59,28456.578
1677827700000,1564.59,1566.65,1563.16,1566.23,20708.386
1677828600000,1566.23,1570.67,1565.74,1569.99,35559.542
1677829500000,1569.99,1570.89,1566.93,1567.01,29700.872
1677830400000,1567.01,1568.55,1565.24,1566.43,28613.314
1677831300000,1566.40,1569.49,1565.64,1567.63,23867.887
1677832200000,1567.63,1569.97,1566.82,1569.55,20417.167
1677833100000,1569.54,1572.74,1568.98,1571.27,31821.473
1677834000000,1571.28,1573.70,1569.26,1570.25,41125.828
1677834900000,1570.24,1570.36,1566.26,1568.32,26739.774
1677835800000,1568.33,1568.58,1565.50,1567.32,19155.406
1677836700000,1567.33,1567.49,1565.20,1566.29,16955.324
1677837600000,1566.30,1566.88,1565.28,1565.95,13587.453
1677838500000,1565.95,1569.03,1565.62,1566.99,19336.880
1677839400000,1567.00,1568.37,1566.79,1567.99,9261.282
1677840300000,1567.98,1567.99,1564.15,1564.83,18025.753
1677841200000,1564.83,1566.00,1563.13,1564.25,29164.859
1677842100000,1564.26,1565.58,1563.41,1564.35,19989.025
1677843000000,1564.35,1565.99,1563.12,1563.69,19531.927
1677843900000,1563.69,1566.15,1563.00,1563.83,22589.207
1677844800000,1563.83,1565.10,1563.64,1565.01,10722.207
1677845700000,1565.01,1565.58,1560.03,1565.00,45932.496
1677846600000,1564.99,1565.66,1562.98,1563.25,23672.940
1677847500000,1563.24,1565.00,1562.69,1564.84,18922.163
1677848400000,1564.84,1565.02,1563.15,1564.31,18665.154
1677849300000,1564.31,1571.00,1564.11,1569.00,44758.874
1677850200000,1568.99,1569.00,1564.83,1565.28,35335.782
1677851100000,1565.28,1573.68,1558.14,1572.41,152113.455
1677852000000,1572.47,1580.00,1571.47,1574.34,119112.950
1677852900000,1574.41,1575.11,1571.11,1573.32,34908.462
1677853800000,1573.31,1574.89,1569.50,1573.61,58667.842
1677854700000,1573.60,1575.51,1569.51,1570.64,51695.518
1677855600000,1570.65,1575.47,1563.03,1573.86,144265.055
1677856500000,1573.85,1574.41,1569.54,1571.42,50880.471
1677857400000,1571.42,1571.80,1564.32,1566.59,51644.246
1677858300000,1566.60,1566.60,1564.27,1566.06,40356.972
1677859200000,1566.07,1568.92,1564.85,1565.18,30965.016
1677860100000,1565.17,1568.49,1564.78,1567.13,28550.987
1677861000000,1567.12,1568.71,1564.87,1566.85,23166.251
1677861900000,1566.86,1568.96,1565.84,1568.58,28910.275
1677862800000,1568.58,1572.92,1568.57,1570.11,44533.316
1677863700000,1570.11,1572.35,1568.86,1571.72,22146.546
1677864600000,1571.73,1572.51,1569.40,1570.61,16448.193
1677865500000,1570.61,1574.43,1570.15,1571.42,23298.039
1677866400000,1571.43,1572.96,1570.52,1571.74,15775.652
1677867300000,1571.74,1571.75,1566.51,1567.23,29915.016
1677868200000,1567.24,1567.47,1546.93,1560.56,200677.335
1677869100000,1560.56,1563.50,1556.00,1559.29,67131.415
1677870000000,1559.28,1559.55,1556.13,1559.01,29356.500
1677870900000,1559.00,1562.27,1557.91,1559.42,28977.492
1677871800000,1559.42,1562.10,1558.36,1562.01,21137.673
1677872700000,1562.01,1568.34,1561.04,1564.63,46087.645
1677873600000,1564.64,1566.53,1564.10,1564.22,17923.661
1677874500000,1564.25,1565.72,1561.38,1562.95,18394.116
1677875400000,1562.94,1562.94,1557.40,1559.01,30449.601
1677876300000,1559.01,1560.59,1557.95,1558.88,17319.998
1677877200000,1558.87,1559.75,1552.03,1553.51,49161.860
1677878100000,1553.51,1559.75,1546.00,1557.48,131048.025
1677879000000,1557.48,1561.68,1557.00,1559.47,33138.373
1677879900000,1559.47,1561.68,1549.51,1558.77,76025.408
1677880800000,1558.78,1562.00,1558.00,1560.36,25698.481
1677881700000,1560.37,1562.57,1559.34,1560.47,15223.078
1677882600000,1560.47,1564.40,1560.47,1562.69,20343.643
1677883500000,1562.69,1567.82,1562.69,1566.44,19953.942
1677884400000,1566.44,1569.83,1565.88,1569.63,39394.026
1677885300000,1569.63,1569.86,1566.47,1569.52,20599.437
1677886200000,1569.51,1570.70,1567.51,1568.79,25431.151
1677887100000,1568.78,1569.52,1566.74,1568.86,24771.066
1677888000000,1568.85,1569.78,1567.78,1569.50,35648.448
1677888900000,1569.50,1573.40,1568.56,1572.49,32992.841
1677889800000,1572.50,1574.94,1569.60,1573.65,31535.029
1677890700000,1573.64,1574.81,1571.40,1573.77,28582.099
1677891600000,1573.76,1577.00,1572.81,1572.82,34748.592
1677892500000,1572.82,1573.86,1570.70,1571.00,20680.145
1677893400000,1571.00,1572.43,1570.27,1571.50,15163.417
1677894300000,1571.50,1572.00,1570.00,1570.47,16386.469
1677895200000,1570.46,1572.45,1570.26,1571.68,11650.191
1677896100000,1571.69,1572.27,1570.73,1571.67,8156.014
1677897000000,1571.68,1571.88,1570.40,1571.32,5619.779
1677897900000,1571.32,1571.87,1570.65,1571.02,8074.534
1677898800000,1571.03,1571.28,1569.30,1569.48,13660.401
1677899700000,1569.48,1570.47,1569.41,1569.41,8277.003
1677900600000,1569.41,1570.61,1568.66,1570.17,12318.243
1677901500000,1570.18,1570.40,1568.55,1570.09,11247.008
1677902400000,1570.09,1571.58,1569.34,1571.54,9384.834
1677903300000,1571.54,1572.50,1568.28,1568.82,18450.913
1677904200000,1568.82,1569.82,1567.60,1569.17,15430.632
1677905100000,1569.18,1569.70,1567.57,1569.69,14309.695
1677906000000,1569.69,1569.70,1568.80,1569.37,6859.248
1677906900000,1569.37,1569.37,1567.49,1567.57,10507.146
1677907800000,1567.58,1568.07,1561.83,1566.43,49284.731
1677908700000,1566.42,1567.27,1564.75,1566.24,13108.640
1677909600000,1566.23,1567.68,1564.27,1567.68,17680.824
1677910500000,1567.68,1571.90,1567.68,1569.69,29279.537
1677911400000,1569.70,1571.00,1569.69,1571.00,14431.294
1677912300000,1570.99,1571.23,1568.69,1569.39,13242.674
1677913200000,1569.40,1569.93,1568.92,1568.92,8794.477
1677914100000,1568.93,1570.26,1568.27,1569.10,7404.956
1677915000000,1569.11,1569.18,1568.01,1568.01,6782.223
1677915900000,1568.02,1569.16,1567.49,1568.00,10235.032
1677916800000,1567.99,1568.76,1566.30,1566.94,12202.263
1677917700000,1566.93,1568.74,1566.71,1568.20,7508.635
1677918600000,1568.19,1568.69,1566.27,1567.15,11581.151
1677919500000,1567.14,1568.51,1566.82,1567.30,6901.846
1677920400000,1567.30,1570.20,1567.05,1569.42,16833.822
1677921300000,1569.42,1569.96,1568.42,1569.33,12192.033
1677922200000,1569.34,1569.34,1567.78,1568.01,10134.426
1677923100000,1568.00,1568.86,1567.26,1568.57,7965.429
1677924000000,1568.57,1570.53,1568.50,1568.60,14939.868
1677924900000,1568.60,1569.39,1568.02,1568.03,8284.945
1677925800000,1568.03,1568.15,1566.08,1566.08,14413.472
1677926700000,1566.08,1568.87,1565.56,1567.03,13403.214
1677927600000,1567.02,1567.97,1567.00,1567.31,7180.921
1677928500000,1567.31,1568.46,1566.75,1568.45,7488.716
1677929400000,1568.45,1569.67,1567.40,1568.61,12757.305
1677930300000,1568.62,1568.74,1567.29,1568.49,6189.221
1677931200000,1568.49,1570.27,1568.04,1568.66,13160.151
1677932100000,1568.67,1568.97,1567.47,1567.82,8769.836
1677933000000,1567.82,1567.97,1566.66,1567.28,9484.382
1677933900000,1567.29,1571.54,1567.02,1570.68,29937.723
1677934800000,1570.67,1570.68,1568.18,1568.19,11557.505
1677935700000,1568.19,1568.75,1568.00,1568.62,8587.060
1677936600000,1568.62,1569.90,1568.49,1569.14,12873.892
1677937500000,1569.14,1569.15,1567.09,1567.26,9133.006
1677938400000,1567.27,1567.75,1565.03,1567.20,20833.292
1677939300000,1567.20,1569.87,1566.79,1567.15,14014.845
1677940200000,1567.15,1568.49,1565.35,1566.74,18938.087
1677941100000,1566.74,1567.20,1566.04,1566.56,8630.520
1677942000000,1566.57,1567.70,1565.21,1567.70,11864.194
1677942900000,1567.69,1568.36,1566.62,1567.40,10447.139
1677943800000,1567.40,1567.67,1564.57,1565.52,14060.682
1677944700000,1565.52,1566.34,1560.28,1561.21,64606.771
1677945600000,1561.22,1563.84,1558.21,1562.80,57245.094
1677946500000,1562.79,1564.19,1562.79,1563.47,14181.703
1677947400000,1563.48,1564.98,1562.13,1562.13,12085.547
1677948300000,1562.13,1563.77,1561.69,1563.52,13021.186
1677949200000,1563.51,1564.29,1562.05,1563.10,12203.240
1677950100000,1563.10,1564.60,1562.79,1563.43,9268.062
1677951000000,1563.43,1564.15,1562.10,1562.84,10434.598
1677951900000,1562.84,1562.85,1560.97,1561.56,10488.919
1677952800000,1561.56,1561.75,1555.63,1561.75,53349.502
1677953700000,1561.74,1563.89,1560.03,1563.49,20389.360
1677954600000,1563.49,1563.59,1561.69,1562.40,8070.373
1677955500000,1562.40,1563.00,1561.62,1562.86,6137.858
1677956400000,1562.86,1563.90,1561.71,1561.71,7611.048
1677957300000,1561.72,1562.33,1561.05,1561.72,10873.202
1677958200000,1561.72,1562.17,1558.42,1560.68,26537.878
1677959100000,1560.69,1560.69,1557.26,1558.89,30144.441
1677960000000,1558.90,1560.23,1554.00,1554.83,44377.375
1677960900000,1554.83,1559.76,1554.46,1556.21,25096.248
1677961800000,1556.20,1558.40,1550.30,1551.57,38292.062
1677962700000,1551.58,1557.00,1548.00,1556.99,65945.742
1677963600000,1556.99,1557.27,1551.42,1553.90,31387.812
1677964500000,1553.89,1557.73,1552.30,1556.99,21729.813
1677965400000,1556.99,1557.74,1551.75,1551.75,24157.282
1677966300000,1551.75,1560.09,1548.60,1556.49,66336.418
1677967200000,1556.48,1558.07,1552.75,1555.84,29900.030
1677968100000,1555.83,1568.04,1555.34,1564.07,68521.584
1677969000000,1564.07,1567.75,1563.25,1566.26,24433.418
1677969900000,1566.27,1567.25,1559.63,1561.00,30806.262
1677970800000,1560.99,1565.10,1560.00,1563.58,24826.933
1677971700000,1563.58,1565.00,1562.31,1563.25,13519.986
1677972600000,1563.26,1566.71,1562.95,1566.22,17883.065
1677973500000,1566.23,1566.30,1564.51,1566.05,8741.382
1677974400000,1566.05,1568.50,1565.62,1566.13,34057.171
1677975300000,1566.12,1566.73,1563.81,1565.18,17068.154
1677976200000,1565.18,1569.82,1564.20,1565.46,29752.555
1677977100000,1565.47,1570.00,1564.59,1569.73,24527.509
1677978000000,1569.73,1575.13,1566.80,1573.63,79877.793
1677978900000,1573.63,1588.08,1573.11,1582.36,216755.940
1677979800000,1582.37,1585.89,1580.05,1582.43,84268.328
1677980700000,1582.44,1584.77,1580.06,1581.46,41031.881
1677981600000,1581.46,1582.60,1580.22,1581.49,30799.181
1677982500000,1581.49,1581.64,1574.00,1574.88,46224.494
1677983400000,1574.89,1575.72,1552.07,1563.05,220104.708
1677984300000,1563.05,1566.90,1561.56,1565.76,54757.543
1677985200000,1565.76,1568.74,1565.60,1567.61,34754.549
1677986100000,1567.61,1568.88,1566.00,1568.29,22948.852
1677987000000,1568.28,1568.94,1567.40,1567.72,14239.592
1677987900000,1567.73,1568.70,1566.30,1567.01,11000.122
1677988800000,1567.01,1570.40,1566.89,1569.05,24484.406
1677989700000,1569.04,1570.24,1568.31,1568.90,14831.452
1677990600000,1568.89,1570.08,1567.73,1569.14,11680.097
1677991500000,1569.13,1572.94,1568.31,1571.06,27114.429
1677992400000,1571.05,1571.28,1569.66,1570.63,12458.226
1677993300000,1570.62,1570.70,1569.55,1569.66,7210.959
1677994200000,1569.66,1569.67,1568.11,1568.22,10190.859
1677995100000,1568.22,1570.46,1568.11,1569.64,13269.445
1677996000000,1569.64,1570.00,1568.58,1568.96,12356.365
1677996900000,1568.95,1571.18,1568.43,1568.75,10003.543
1677997800000,1568.75,1570.71,1567.86,1570.00,14316.412
1677998700000,1569.99,1571.48,1569.07,1570.52,13164.698
1677999600000,1570.52,1570.80,1567.16,1568.32,20117.655
1678000500000,1568.33,1569.33,1567.65,1569.03,11832.118
1678001400000,1569.04,1569.70,1568.10,1568.66,7320.449
1678002300000,1568.66,1568.67,1567.29,1567.84,9141.431
1678003200000,1567.83,1570.30,1566.89,1570.12,16862.642
1678004100000,1570.11,1570.24,1567.17,1568.17,10258.164
1678005000000,1568.18,1568.27,1565.43,1566.63,19060.923
1678005900000,1566.59,1566.60,1563.75,1565.15,24406.247
1678006800000,1565.15,1567.98,1563.13,1567.06,28045.817
1678007700000,1567.06,1569.01,1566.45,1567.33,15298.176
1678008600000,1567.33,1568.82,1566.82,1567.87,13867.895
1678009500000,1567.88,1569.16,1567.49,1567.92,12709.884
1678010400000,1567.91,1568.75,1567.49,1567.64,7401.153
1678011300000,1567.63,1572.68,1567.31,1569.98,37921.783
1678012200000,1569.98,1572.19,1569.54,1570.20,24638.756
1678013100000,1570.20,1570.82,1568.48,1570.28,11350.261
1678014000000,1570.28,1571.29,1569.77,1570.01,11647.263
1678014900000,1570.01,1570.21,1568.66,1569.90,11102.632
1678015800000,1569.91,1570.66,1568.05,1568.51,11769.808
1678016700000,1568.51,1570.27,1567.78,1567.93,9820.303
